Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
The King of Fighters XIII,X360,2011,230000.0,70000.0,10000.0,30000.0
Bomberman World,PS,1998,60000.0,40000.0,220000.0,20000.0
Street Fighter Alpha 3 MAX,PSP,2006,270000.0,10000.0,20000.0,30000.0
Klonoa 2: Lunatea's Veil,PS2,2001,120000.0,100000.0,80000.0,30000.0
Resonance of Fate,X360,2010,120000.0,130000.0,60000.0,30000.0
Dead or Alive 5,PS4,2015,90000.0,130000.0,80000.0,40000.0
Classic NES Series: Castlevania,GBA,2004,170000.0,60000.0,90000.0,10000.0
Dragon Ball Z: Battle of Z,PS3,2014,100000.0,110000.0,60000.0,50000.0
Way of the Samurai 2,PS2,2003,50000.0,40000.0,230000.0,10000.0
Battlestations: Pacific,X360,2009,170000.0,120000.0,10000.0,30000.0
Disgaea 2: Cursed Memories,PS2,2006,90000.0,70000.0,150000.0,20000.0
Clock Tower 3,PS2,2002,100000.0,80000.0,120000.0,30000.0
Elebits,Wii,2006,220000.0,10000.0,80000.0,20000.0
Eternal Sonata,X360,2007,190000.0,40000.0,80000.0,20000.0
NBA Live 96,PS,1996,160000.0,110000.0,40000.0,20000.0
Clash of the Titans,PS3,2010,90000.0,160000.0,10000.0,60000.0
Folklore,PS3,2007,200000.0,50000.0,50000.0,30000.0
Dragon Ball Z: Extreme Butoden,3DS,2015,120000.0,30000.0,160000.0,20000.0
Dead Rising 2: Off the Record,PS3,2011,110000.0,80000.0,100000.0,30000.0
Dr. Mario / Puzzle League,GBA,2005,120000.0,40000.0,160000.0,10000.0
Bleach: Shattered Blade,Wii,2006,220000.0,10000.0,80000.0,20000.0
God of War Collection,PSV,2014,140000.0,100000.0,10000.0,70000.0
J Stars Victory Vs.,PS3,2014,40000.0,60000.0,200000.0,20000.0
Resident Evil: Revelations 2,PS3,2015,60000.0,80000.0,160000.0,30000.0
Test Drive Unlimited,X360,2006,230000.0,40000.0,20000.0,30000.0
Dead or Alive 5,X360,2012,190000.0,80000.0,30000.0,20000.0
Tekken 6,PSP,2009,150000.0,40000.0,100000.0,30000.0
Beautiful Katamari,X360,2007,140000.0,20000.0,150000.0,20000.0
OverBlood,PS,1996,50000.0,40000.0,210000.0,20000.0
Murdered: Soul Suspect,PS4,2014,90000.0,160000.0,20000.0,50000.0
Harvest Moon: Back to Nature,PS,1999,110000.0,70000.0,120000.0,20000.0
Mirror's Edge Catalyst,PS4,2016,100000.0,140000.0,20000.0,60000.0
Romance of the Three Kingdoms VII,PS2,2000,80000.0,60000.0,160000.0,20000.0
Catherine,X360,2011,200000.0,60000.0,30000.0,20000.0
BlazBlue: Continuum Shift,X360,2010,230000.0,40000.0,20000.0,20000.0
Resident Evil Archives: Resident Evil,Wii,2008,170000.0,40000.0,80000.0,20000.0
Bust-A-Move Universe,3DS,2011,80000.0,150000.0,60000.0,30000.0
Namco Museum: Virtual Arcade,X360,2008,270000.0,10000.0,10000.0,20000.0
Hatsune Miku: Project Mirai DX,3DS,2015,150000.0,40000.0,100000.0,20000.0
Homefront: The Revolution,PS4,2016,50000.0,190000.0,30000.0,40000.0
Einh?nder,PS,1997,100000.0,70000.0,130000.0,20000.0
Armored Core: Silent Line,PS2,2003,70000.0,60000.0,160000.0,20000.0
Lord of Arcana,PSP,2010,70000.0,40000.0,170000.0,30000.0
Goemon's Great Adventure,N64,1998,60000.0,20000.0,130000.0,100000.0
Little King's Story,Wii,2009,150000.0,110000.0,20000.0,20000.0
The King of Fighters XIII,PS3,2011,170000.0,70000.0,40000.0,30000.0
The Legend of Heroes: Trails of Cold Steel,PSV,2013,80000.0,50000.0,140000.0,40000.0
Fate/Extra,PSP,2010,180000.0,10000.0,100000.0,20000.0
Silent Hill: Shattered Memories,PSP,2010,90000.0,130000.0,10000.0,80000.0
Magna Carta 2,X360,2009,130000.0,80000.0,70000.0,20000.0
One Piece: Unlimited World Red,PS3,2014,90000.0,120000.0,60000.0,50000.0
Trauma Center: New Blood,Wii,2007,220000.0,40000.0,10000.0,30000.0
Jumping Flash!,PS,1995,50000.0,30000.0,210000.0,20000.0
Tom Clancy's Splinter Cell 3D,3DS,2011,140000.0,70000.0,70000.0,20000.0
Dynasty Warriors 6,X360,2007,150000.0,60000.0,60000.0,20000.0
Dynasty Warriors 8: Xtreme Legends,PS4,2014,90000.0,110000.0,60000.0,40000.0
Toukiden Kiwami,PSV,2014,50000.0,50000.0,170000.0,30000.0
Sengoku Basara: Samurai Heroes,Wii,2010,80000.0,20000.0,200000.0,10000.0
Romance of the Three Kingdoms VIII,PS2,2002,50000.0,40000.0,190000.0,10000.0
Tropico 5,PS4,2015,50000.0,160000.0,50000.0,40000.0
N3: Ninety-Nine Nights,X360,2006,200000.0,30000.0,50000.0,20000.0
Shin Megami Tensei: Persona 2: Innocent Sin,PSP,2011,130000.0,30000.0,110000.0,30000.0
Eternal Ring,PS2,2000,100000.0,70000.0,100000.0,30000.0
Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,130000.0,20000.0,140000.0,10000.0
Star Gladiator Episode: I Final Crusade,PS,1996,70000.0,50000.0,150000.0,20000.0
Star Ocean 5: Integrity and Faithlessness,PS4,2016,60000.0,70000.0,140000.0,20000.0
Wanted: Weapons of Fate,PS3,2009,140000.0,100000.0,10000.0,50000.0
Front Mission Evolved,PS3,2010,90000.0,70000.0,110000.0,30000.0
NieR,X360,2010,130000.0,100000.0,40000.0,20000.0
Soul Sacrifice Delta,PSV,2014,10000.0,120000.0,120000.0,40000.0
The Amazing Spider-Man 2 (2014),PS3,2014,60000.0,160000.0,20000.0,50000.0
Dynasty Warriors: Strikeforce,PS3,2009,110000.0,80000.0,70000.0,30000.0
Lupin the 3rd: Treasure of the Sorcerer King,PS2,2002,20000.0,20000.0,250000.0,10000.0
Majin and the Forsaken Kingdom,PS3,2010,90000.0,140000.0,10000.0,50000.0
Kagero: Deception II,PS,1998,30000.0,20000.0,220000.0,20000.0
Ratchet & Clank: Size Matters,PS2,2008,130000.0,100000.0,30000.0,30000.0
Need for Speed: The Run,Wii,2011,130000.0,130000.0,10000.0,30000.0
Starhawk,PS3,2012,180000.0,50000.0,30000.0,30000.0
Ace Combat: Joint Assault,PSP,2010,60000.0,50000.0,150000.0,30000.0
Ys: Memories of Celceta,PSV,2012,150000.0,10000.0,100000.0,40000.0
Bladestorm: The Hundred Years' War,PS3,2007,100000.0,30000.0,140000.0,20000.0
Dead Rising: Chop Till You Drop,Wii,2009,150000.0,70000.0,50000.0,20000.0
Operation Flashpoint: Red River,X360,2011,100000.0,150000.0,10000.0,30000.0
"Sakura Wars: So Long, My Love",PS2,2005,70000.0,50000.0,150000.0,20000.0
Dynasty Tactics,PS2,2002,60000.0,50000.0,160000.0,20000.0
Lightning Returns: Final Fantasy XIII,X360,2013,150000.0,100000.0,10000.0,20000.0
Namco Museum Vol.2,PS,1996,30000.0,20000.0,210000.0,20000.0
El Shaddai: Ascension of the Metatron,PS3,2011,110000.0,70000.0,80000.0,30000.0
Tales of Phantasia,GBA,2003,80000.0,30000.0,170000.0,10000.0
DeathSmiles,X360,2009,150000.0,60000.0,50000.0,20000.0
Shadow Hearts,PS2,2001,90000.0,70000.0,100000.0,20000.0
One Piece: Burning Blood,PS4,2016,100000.0,80000.0,70000.0,40000.0
Pro Evolution Soccer 2017,PS4,2016,10000.0,160000.0,90000.0,30000.0
Dead to Rights: Retribution,PS3,2010,100000.0,120000.0,20000.0,50000.0
Army of Two: The Devil's Cartel,PS3,2013,110000.0,110000.0,10000.0,50000.0
Driver: Parallel Lines,PS2,2006,120000.0,100000.0,30000.0,30000.0
Virtua Fighter 5 Online,X360,2007,200000.0,30000.0,30000.0,20000.0
Dead or Alive,PS,1998,90000.0,60000.0,100000.0,20000.0
Bionic Commando,X360,2009,120000.0,120000.0,10000.0,30000.0
Mega Man 7,SNES,1995,30000.0,10000.0,230000.0,10000.0
Shadows of the Damned,PS3,2011,110000.0,90000.0,40000.0,40000.0
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,100000.0,30000.0,120000.0,40000.0
Mister Mosquito,PS2,2001,50000.0,40000.0,170000.0,10000.0
Patapon 3,PSP,2011,50000.0,40000.0,170000.0,20000.0
Puppeteer,PS3,2013,110000.0,100000.0,20000.0,40000.0
Armored Core: Project Phantasma,PS,1997,60000.0,40000.0,150000.0,20000.0
Dynasty Warriors,PS,1997,90000.0,60000.0,110000.0,20000.0
Dragon Ball GT: Final Bout,PS,1997,20000.0,20000.0,220000.0,20000.0
Divinity: Original Sin,PS4,2015,90000.0,120000.0,20000.0,40000.0
Rhythm Thief & the Emperor's Treasure,3DS,2012,70000.0,70000.0,120000.0,10000.0
Disgaea 5: Alliance of Vengeance,PS4,2015,100000.0,80000.0,60000.0,40000.0
MotoGP,PS2,2000,60000.0,50000.0,140000.0,20000.0
Resident Evil: Revelations,X360,2013,120000.0,110000.0,20000.0,20000.0
F1 2016 (Codemasters),PS4,2016,10000.0,210000.0,10000.0,40000.0
Battle Arena Toshinden 3,PS,1996,60000.0,40000.0,140000.0,20000.0
Ninja Gaiden Sigma,PSV,2012,130000.0,60000.0,40000.0,40000.0
Dynasty Warriors Next,PSV,2011,60000.0,70000.0,110000.0,30000.0
Dynasty Warriors 7: Xtreme Legends,PS3,2011,40000.0,50000.0,160000.0,20000.0
Atelier Ayesha: The Alchemist of Dusk,PS3,2012,60000.0,40000.0,140000.0,20000.0
Dragon Ball Z: Tenkaichi Tag Team,PSP,2010,110000.0,40000.0,90000.0,30000.0
Lowrider,PS2,2002,110000.0,90000.0,30000.0,30000.0
Panzer Dragoon Orta,XB,2002,160000.0,50000.0,40000.0,10000.0
King's Field II,PS,1996,80000.0,60000.0,110000.0,20000.0
Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,100000.0,80000.0,50000.0,30000.0
Lumines: Electronic Symphony,PSV,2012,110000.0,100000.0,10000.0,50000.0
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,130000.0,60000.0,50000.0,20000.0
Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006,140000.0,50000.0,70000.0,10000.0
Etrian Odyssey Untold: The Millennium Girl,3DS,2013,100000.0,10000.0,140000.0,10000.0
Bust A Groove 2,PS,1999,40000.0,30000.0,180000.0,20000.0
Juiced 2: Hot Import Nights,PS3,2007,180000.0,40000.0,10000.0,30000.0
Armored Core: Nexus,PS2,2004,60000.0,50000.0,140000.0,20000.0
Classic NES Series: Bomberman,GBA,2004,100000.0,40000.0,110000.0,10000.0
Dead or Alive Xtreme 2,X360,2006,150000.0,30000.0,60000.0,20000.0
Hunted: The Demon's Forge,PS3,2011,120000.0,80000.0,20000.0,40000.0
Armored Core: Master of Arena,PS,1999,70000.0,50000.0,130000.0,20000.0
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,30000.0,110000.0,100000.0,10000.0
Bomberman Generation,GC,2002,150000.0,40000.0,60000.0,10000.0
Resident Evil Archives: Resident Evil Zero,Wii,2008,140000.0,40000.0,60000.0,20000.0
Zoo Resort 3D,3DS,2011,110000.0,90000.0,30000.0,20000.0
Hatsune Miku: Project Diva F 2nd,PS3,2014,90000.0,40000.0,100000.0,30000.0
Birds of Steel,PS3,2012,100000.0,90000.0,20000.0,40000.0
Bomberman Tournament,GBA,2001,100000.0,40000.0,100000.0,10000.0
The Legend of Legacy,3DS,2015,110000.0,20000.0,100000.0,10000.0
Disgaea 2: Dark Hero Days,PSP,2009,100000.0,10000.0,120000.0,20000.0
Devil Kings,PS2,2005,30000.0,30000.0,180000.0,10000.0
Ninja Gaiden 3,X360,2012,160000.0,50000.0,30000.0,20000.0
Armored Core 4,X360,2007,190000.0,10000.0,30000.0,20000.0
We Love Golf!,Wii,2007,200000.0,10000.0,30000.0,20000.0
Jumping Flash! 2,PS,1996,50000.0,30000.0,150000.0,20000.0
Classic NES Series: Excitebike,GBA,2004,110000.0,40000.0,100000.0,10000.0
Classic NES Series: Xevious,GBA,2004,80000.0,30000.0,120000.0,10000.0
Gallop Racer (JP),PS,1996,40000.0,30000.0,160000.0,20000.0
Corpse Party: Blood Drive,PSV,2014,110000.0,30000.0,60000.0,50000.0
Ace Combat: Assault Horizon Legacy,3DS,2011,100000.0,60000.0,80000.0,10000.0
Marvel vs. Capcom Origins,PS2,2006,110000.0,80000.0,20000.0,30000.0
Genma Onimusha,XB,2002,140000.0,40000.0,50000.0,10000.0
K-1 Revenge,PS,1997,40000.0,30000.0,160000.0,20000.0
Street Fighter X Tekken,PSV,2012,140000.0,50000.0,10000.0,40000.0
Stella Glow,3DS,2015,160000.0,10000.0,50000.0,20000.0
Samurai Warriors 4,PS4,2014,80000.0,70000.0,60000.0,30000.0
Chibi-Robo! Zip Lash,3DS,2015,90000.0,80000.0,60000.0,20000.0
Asura's Wrath,X360,2012,150000.0,60000.0,10000.0,20000.0
Dynasty Warriors 6 Empires,X360,2009,160000.0,20000.0,40000.0,20000.0
Risen 2: Dark Waters,PS3,2012,40000.0,140000.0,10000.0,50000.0
Game & Wario,WiiU,2013,60000.0,60000.0,110000.0,10000.0
Onechanbara Z2: Chaos,PS4,2014,130000.0,20000.0,40000.0,40000.0
Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,80000.0,10000.0,130000.0,10000.0
The Walking Dead: Season Two,PS4,2014,100000.0,90000.0,10000.0,40000.0
Epic Mickey 2: The Power of Two,WiiU,2012,140000.0,70000.0,10000.0,20000.0
Etrian Mystery Dungeon,3DS,2015,90000.0,10000.0,120000.0,10000.0
Virtua Tennis 4,X360,2011,110000.0,100000.0,10000.0,20000.0
Cross Edge,PS3,2008,140000.0,20000.0,50000.0,20000.0
Dynasty Warriors: Strikeforce,X360,2009,130000.0,60000.0,20000.0,20000.0
Super Swing Golf,Wii,2006,140000.0,10000.0,70000.0,10000.0
pro evolution soccer 2011,Wii,2010,80000.0,100000.0,30000.0,20000.0
Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006,60000.0,50000.0,100000.0,20000.0
The Raiden Project,PS,1995,60000.0,40000.0,120000.0,10000.0
Pocket Fighter,PS,1997,60000.0,40000.0,120000.0,10000.0
Disgaea: Afternoon of Darkness,PSP,2006,150000.0,10000.0,40000.0,20000.0
Senran Kagura: Estival Versus,PSV,2015,60000.0,50000.0,90000.0,30000.0
Killer is Dead,PS3,2013,120000.0,40000.0,50000.0,20000.0
Battleborn,PS4,2016,90000.0,80000.0,10000.0,40000.0
Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,2013,60000.0,40000.0,100000.0,20000.0
Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,30000.0,20000.0,170000.0,10000.0
Dino Stalker,PS2,2002,70000.0,60000.0,80000.0,20000.0
Castlevania: Lords of Shadow 2,PS3,2014,30000.0,130000.0,20000.0,40000.0
Tenchu: Shadow Assassins,Wii,2008,160000.0,10000.0,30000.0,20000.0
The Legend of Heroes: Trails of Cold Steel,PS3,2013,50000.0,40000.0,120000.0,20000.0
Tropico 3,X360,2009,150000.0,20000.0,30000.0,20000.0
Kartia: The Word of Fate,PS,1998,50000.0,30000.0,120000.0,10000.0
Shin Megami Tensei x Fire Emblem,WiiU,2015,100000.0,40000.0,60000.0,10000.0
Spirit Camera: The Cursed Memoir,3DS,2012,120000.0,20000.0,60000.0,10000.0
Lost Planet 3,PS3,2013,70000.0,60000.0,60000.0,30000.0
Code Name: S.T.E.A.M.,3DS,2015,140000.0,50000.0,10000.0,20000.0
Armored Core V,X360,2012,130000.0,30000.0,40000.0,10000.0
Ride,PS4,2015,30000.0,130000.0,30000.0,30000.0
The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006,100000.0,30000.0,60000.0,30000.0
Disaster Report,PS2,2002,30000.0,20000.0,150000.0,10000.0
Pro Evolution Soccer 2012,Wii,2011,80000.0,80000.0,30000.0,20000.0
Akiba's Trip: Undead & Undressed,PSV,2013,90000.0,20000.0,80000.0,30000.0
GRID Autosport,PS3,2014,50000.0,110000.0,10000.0,40000.0
Transformer: Rise of the Dark Spark,PS4,2014,70000.0,100000.0,10000.0,40000.0
Senran Kagura 2: Deep Crimson,3DS,2014,90000.0,30000.0,80000.0,10000.0
Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011,60000.0,50000.0,80000.0,20000.0
Shadow of Destiny,PS2,2001,90000.0,70000.0,30000.0,20000.0
Way of the Samurai 3,X360,2009,120000.0,50000.0,20000.0,20000.0
JSRF: Jet Set Radio Future,XB,2002,130000.0,40000.0,30000.0,10000.0
Gallop Racer 2003: A New Breed,PS2,2002,40000.0,30000.0,120000.0,10000.0
Anarchy Reigns,PS3,2012,100000.0,30000.0,60000.0,20000.0
LEGO Ninjago: Shadow of Ronin,3DS,2015,50000.0,100000.0,40000.0,10000.0
Kung Fu Rider,PS3,2010,60000.0,100000.0,10000.0,40000.0
Attack on Titan (KOEI),PS4,2016,20000.0,60000.0,110000.0,20000.0
Suikoden Tactics,PS2,2005,60000.0,50000.0,70000.0,20000.0
Crazy Taxi 3: High Roller,XB,2002,140000.0,40000.0,20000.0,10000.0
Dark Messiah of Might and Magic Elements,X360,2008,160000.0,20000.0,10000.0,20000.0
Fairy Fencer F,PS3,2013,50000.0,50000.0,90000.0,20000.0
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,60000.0,50000.0,80000.0,20000.0
Arcana Heart 3,PS3,2011,40000.0,50000.0,100000.0,20000.0
Tekken 3D: Prime Edition,3DS,2012,60000.0,80000.0,50000.0,10000.0
Dragon Ball: Revenge of King Piccolo,Wii,2009,130000.0,30000.0,30000.0,20000.0
Earth Defense Force: Insect Armageddon,PS3,2011,60000.0,40000.0,80000.0,20000.0
Le Mans 24 Hours,PS2,2001,90000.0,70000.0,20000.0,20000.0
Ogre Battle Saga Episode Five: The March of the Black Queen,PS,1996,60000.0,40000.0,90000.0,10000.0
Ridge Racer 6,X360,2005,100000.0,20000.0,70000.0,10000.0
Front Mission Evolved,X360,2010,100000.0,70000.0,20000.0,20000.0
Zone of the Enders HD Collection,X360,2012,140000.0,40000.0,10000.0,20000.0
No More Heroes: Heroes' Paradise,PS3,2010,100000.0,40000.0,40000.0,20000.0
The Witch and the Hundred Knight,PS3,2013,60000.0,20000.0,100000.0,10000.0
Untold Legends: Dark Kingdom,PS3,2006,140000.0,20000.0,20000.0,20000.0
BioShock The Collection,PS4,2016,50000.0,110000.0,10000.0,30000.0
Namco Museum Vol.4,PS,1996,20000.0,10000.0,160000.0,10000.0
Ridge Racer,PSV,2011,40000.0,80000.0,50000.0,30000.0
Resident Evil: Revelations,WiiU,2013,70000.0,80000.0,30000.0,10000.0
Demon Gaze,PSV,2013,60000.0,30000.0,80000.0,20000.0
Mana Khemia 2: Fall of Alchemy,PS2,2008,70000.0,50000.0,50000.0,20000.0
The King of Fighters XI,PS2,2006,70000.0,60000.0,40000.0,20000.0
Silent Hill HD Collection,X360,2012,110000.0,60000.0,10000.0,20000.0
Dynasty Warriors: Gundam 2,X360,2008,70000.0,30000.0,80000.0,10000.0
Pac-Man & Galaga Dimensions,3DS,2011,100000.0,40000.0,40000.0,10000.0
Quantum Theory,PS3,2010,50000.0,90000.0,20000.0,30000.0
Dante's Inferno,PSP,2010,120000.0,30000.0,10000.0,30000.0
DanceMasters,X360,2010,150000.0,20000.0,20000.0,10000.0
50 Cent: Blood on the Sand,PS3,2009,100000.0,60000.0,10000.0,30000.0
Binary Domain,X360,2012,90000.0,70000.0,20000.0,20000.0
Armored Core: For Answer,PS3,2008,60000.0,20000.0,100000.0,10000.0
Hyperdevotion Noire: Goddess Black Heart,PSV,2014,80000.0,20000.0,60000.0,30000.0
Shadows of the Damned,X360,2011,100000.0,60000.0,10000.0,20000.0
Warriors: Legends of Troy,PS3,2011,60000.0,50000.0,70000.0,20000.0
Valhalla Knights 3,PSV,2013,40000.0,10000.0,120000.0,10000.0
Dynasty Warriors Gundam,X360,2007,150000.0,10000.0,20000.0,10000.0
Earth Defense Force: Insect Armageddon,X360,2011,100000.0,50000.0,30000.0,10000.0
Sega GT 2002,XB,2002,120000.0,30000.0,30000.0,10000.0
Tekken Tag Tournament 2,WiiU,2012,90000.0,70000.0,10000.0,10000.0
Half-Minute Hero,PSP,2009,80000.0,20000.0,70000.0,20000.0
Driving Emotion Type-S,PS2,2000,40000.0,30000.0,110000.0,10000.0
Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,110000.0,20000.0,50000.0,10000.0
Dynasty Warriors 8: Empires,PS4,2014,60000.0,70000.0,30000.0,20000.0
Ar tonelico 2: Melody of Metafalica,PS2,2007,40000.0,30000.0,110000.0,10000.0
Metal Gear Ac!d 2,PSP,2005,110000.0,10000.0,50000.0,10000.0
Let's TAP,Wii,2008,90000.0,60000.0,10000.0,20000.0
LEGO Marvel's Avengers,3DS,2016,70000.0,80000.0,10000.0,10000.0
Trinity Universe,PS3,2009,70000.0,60000.0,30000.0,20000.0
Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,2014,70000.0,30000.0,50000.0,30000.0
Odin Sphere: Leifthrasir,PS4,2016,60000.0,30000.0,70000.0,20000.0
Dynasty Warriors: Gundam 3,X360,2010,110000.0,40000.0,20000.0,10000.0
Pro Evolution Soccer 2013,3DS,2012,50000.0,20000.0,100000.0,10000.0
Godzilla (2015),PS4,2014,100000.0,30000.0,20000.0,30000.0
Velvet Assassin,X360,2009,140000.0,20000.0,10000.0,10000.0
Disgaea 4: A Promise Unforgotten,PSV,2014,40000.0,40000.0,80000.0,20000.0
Armored Core: Last Raven,PS2,2005,50000.0,40000.0,80000.0,10000.0
K-1 World Grand Prix,PS2,2002,40000.0,30000.0,100000.0,10000.0
Castlevania Judgment,Wii,2008,130000.0,20000.0,10000.0,10000.0
Dead or Alive Paradise,PSP,2010,70000.0,20000.0,70000.0,20000.0
Hyperdimension Neptunia U: Action Unleashed,PSV,2014,70000.0,20000.0,60000.0,30000.0
The Cursed Crusade,PS3,2011,70000.0,70000.0,10000.0,30000.0
One Piece: Unlimited World Red,PSV,2014,60000.0,40000.0,40000.0,30000.0
N3 II: Ninety-Nine Nights,X360,2010,60000.0,70000.0,40000.0,10000.0
Fighter Maker,PS,1998,50000.0,40000.0,70000.0,10000.0
Time and Eternity,PS3,2012,60000.0,30000.0,60000.0,20000.0
Space Griffon VF-9,PS,1995,20000.0,20000.0,120000.0,10000.0
Gallop Racer 2001,PS2,2001,50000.0,40000.0,60000.0,10000.0
Bomberman Land,Wii,2007,110000.0,20000.0,30000.0,10000.0
Beat Down: Fists of Vengeance,PS2,2005,40000.0,30000.0,90000.0,10000.0
Disney Golf,PS2,2002,70000.0,60000.0,20000.0,20000.0
Clock Tower II: The Struggle Within,PS,1998,20000.0,10000.0,120000.0,10000.0
Valkyria Chronicles,PS4,2016,60000.0,40000.0,50000.0,20000.0
Toukiden Kiwami,PS4,2015,50000.0,70000.0,20000.0,20000.0
Klonoa,Wii,2008,110000.0,20000.0,30000.0,10000.0
Anarchy Reigns,X360,2012,110000.0,20000.0,20000.0,10000.0
Project X Zone 2: Brave New World,3DS,2015,40000.0,40000.0,80000.0,10000.0
Hyperdimension Neptunia Victory,PS3,2012,50000.0,30000.0,60000.0,20000.0
Ar Nosurge: Ode to an Unborn Star,PS3,2014,50000.0,40000.0,60000.0,20000.0
El Shaddai: Ascension of the Metatron,X360,2011,70000.0,50000.0,30000.0,10000.0
F1 Championship Season 2000,PS2,2000,60000.0,50000.0,30000.0,20000.0
Dynasty Warriors 8: Xtreme Legends,PS3,2013,20000.0,30000.0,110000.0,10000.0
Doctor Lautrec and the Forgotten Knights,3DS,2011,70000.0,50000.0,30000.0,10000.0
Warriors Orochi 3,X360,2011,90000.0,30000.0,30000.0,10000.0
Bladestorm: Nightmare,PS4,2015,70000.0,40000.0,30000.0,20000.0
The King of Fighters XII,PS3,2009,110000.0,10000.0,30000.0,10000.0
Innocent Life: A Futuristic Harvest Moon,PSP,2006,80000.0,30000.0,30000.0,20000.0
Shinobido 2: Tales of the Ninja,PSV,2011,60000.0,50000.0,20000.0,30000.0
Yu-Gi-Oh! 5D's: Duel Transer,Wii,2010,110000.0,20000.0,20000.0,10000.0
Mugen Souls,PS3,2012,40000.0,30000.0,80000.0,10000.0
Psychic Force,PS,1996,10000.0,10000.0,130000.0,10000.0
Arcana Heart,PS2,2007,60000.0,50000.0,40000.0,20000.0
Fist of the North Star: Ken's Rage,X360,2010,70000.0,20000.0,60000.0,10000.0
Namco Museum Vol.5,PS,1996,20000.0,10000.0,120000.0,10000.0
FIFA 06: Road to FIFA World Cup,X360,2005,110000.0,20000.0,10000.0,10000.0
Metal Gear Solid V: Ground Zeroes,X360,2014,70000.0,60000.0,10000.0,10000.0
Murdered: Soul Suspect,PS3,2014,50000.0,60000.0,20000.0,20000.0
Project Sylpheed: Arc of Deception,X360,2006,120000.0,10000.0,20000.0,10000.0
Tears to Tiara II: Heir of the Overlord,PS3,2013,70000.0,20000.0,60000.0,10000.0
MLB Power Pros 2008,PS2,2008,50000.0,40000.0,50000.0,10000.0
Naruto: Powerful Shippuden,3DS,2012,80000.0,20000.0,40000.0,10000.0
Earth Defense Force 2025,X360,2013,60000.0,40000.0,50000.0,10000.0
Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,40000.0,70000.0,30000.0,10000.0
Odin Sphere: Leifthrasir,PSV,2016,20000.0,30000.0,80000.0,20000.0
Armored Core: For Answer,X360,2008,60000.0,10000.0,70000.0,10000.0
Warriors Orochi 3,PS4,2014,40000.0,50000.0,40000.0,20000.0
Harvest Moon: Hero of Leaf Valley,PSP,2009,70000.0,20000.0,50000.0,20000.0
F1 2011,PSV,2011,30000.0,80000.0,10000.0,30000.0
Dynasty Warriors 8: Xtreme Legends,PSV,2013,40000.0,30000.0,50000.0,20000.0
Deception IV: Blood Ties,PSV,2014,30000.0,30000.0,70000.0,20000.0
Lost Dimension,PSV,2014,70000.0,30000.0,20000.0,30000.0
Just Cause,X360,2006,100000.0,30000.0,10000.0,10000.0
Cave Story 3D,3DS,2011,90000.0,30000.0,10000.0,10000.0
TRINITY: Souls of Zill O'll,PS3,2010,60000.0,30000.0,30000.0,20000.0
Xevious 3D/G+,PS,1997,10000.0,10000.0,110000.0,10000.0
X-Blades,X360,2009,100000.0,20000.0,20000.0,10000.0
Epidemic,PS,1995,20000.0,10000.0,100000.0,10000.0
Valhalla Knights: Eldar Saga,Wii,2009,100000.0,10000.0,10000.0,10000.0
X-Blades,PS3,2009,70000.0,30000.0,20000.0,20000.0
In the Hunt,PS,1995,30000.0,20000.0,70000.0,10000.0
BlazBlue: Chrono Phantasma Extend,PS4,2015,70000.0,30000.0,20000.0,20000.0
Kororinpa: Marble Mania,Wii,2006,80000.0,20000.0,30000.0,10000.0
Guilty Gear,PS,1998,30000.0,20000.0,70000.0,10000.0
Shovel Knight,3DS,2015,70000.0,40000.0,10000.0,10000.0
Hyperdimension Idol Neptunia PP,PSV,2013,40000.0,30000.0,40000.0,20000.0
Rumble Roses XX,X360,2006,70000.0,10000.0,40000.0,10000.0
Persona 4: Arena,X360,2012,80000.0,20000.0,30000.0,10000.0
Resident Evil: Revelations 2,PSV,2015,10000.0,50000.0,60000.0,10000.0
NeverDead,PS3,2012,60000.0,40000.0,10000.0,20000.0
Naruto Shippuden: Kizuna Drive,PSP,2010,40000.0,20000.0,50000.0,20000.0
Romance of the Three Kingdoms IV: Wall of Fire,PS,1995,50000.0,30000.0,40000.0,10000.0
Steel Battalion: Heavy Armor,X360,2012,80000.0,30000.0,20000.0,10000.0
Under Night In-Birth,PS3,2014,60000.0,20000.0,40000.0,20000.0
Secret Agent Clank,PSP,2008,40000.0,30000.0,40000.0,20000.0
